accession	run_id
SAMN07424394	SRR5983422
SAMN07424338	SRR5983418
SAMN07424329	SRR5983411
SAMN07424423	SRR5983405
SAMN07424404	SRR5983386
SAMN07424416	SRR5983384
SAMN07424417	SRR5983377
SAMN07424543	SRR5983371
SAMN07424493	SRR5983367
SAMN07424492	SRR5983360
SAMN07424437	SRR5983357
SAMN07424367	SRR5983346
SAMN07424508	SRR5983335
SAMN07424501	SRR5983331
SAMN07424503	SRR5983325
SAMN07424440	SRR5983317
SAMN07424382	SRR5983279
SAMN07424384	SRR5983277
SAMN07424387	SRR5983272
SAMN07424524	SRR5983271
SAMN07424309	SRR5947851
SAMN07424265	SRR5947838
SAMN07424267	SRR5947836
SAMN07424259	SRR5947821
SAMN07424253	SRR5947815
SAMN07424251	SRR5947813
SAMN07424252	SRR5947812
SAMN07424470	SRR5983448
SAMN07424476	SRR5983446
SAMN07424425	SRR5983403
SAMN07424422	SRR5983400
SAMN07424343	SRR5983393
SAMN07424345	SRR5983391
SAMN07424544	SRR5983370
SAMN07424435	SRR5983355
SAMN07424360	SRR5983342
SAMN07424505	SRR5983327
SAMN07424504	SRR5983326
SAMN07424513	SRR5983300
SAMN07424514	SRR5983299
SAMN07424512	SRR5983297
SAMN07424517	SRR5983294
SAMN07424458	SRR5983291
SAMN07424449	SRR5983289
SAMN07424454	SRR5983284
SAMN07424456	SRR5983282
SAMN07424523	SRR5983270
SAMN07424525	SRR5983268
SAMN07424521	SRR5983264
SAMN07424280	SRR5947869
SAMN07424283	SRR5947857
SAMN07424301	SRR5947846
SAMN07424261	SRR5947834
SAMN07284982	SRR5763484
SAMN07284960	SRR5763483
SAMN07284961	SRR5763482
SAMN07284962	SRR5763481
SAMN07284963	SRR5763480
SAMN07284964	SRR5763479
SAMN07284966	SRR5763477
SAMN07284967	SRR5763476
SAMN07284968	SRR5763475
SAMN07284969	SRR5763474
SAMN07284980	SRR5763473
SAMN07284981	SRR5763472
SAMN07284986	SRR5763471
SAMN07284984	SRR5763469
SAMN07284985	SRR5763468
SAMN07284983	SRR5763467
SAMN07284952	SRR5763466
SAMN07284953	SRR5763465
SAMN07284950	SRR5763464
SAMN07284951	SRR5763463
SAMN07284956	SRR5763462
SAMN07284957	SRR5763461
SAMN07284954	SRR5763460
SAMN07284955	SRR5763459
SAMN07284958	SRR5763458
SAMN07284959	SRR5763457
SAMN07284979	SRR5763456
SAMN07284978	SRR5763455
SAMN07284971	SRR5763454
SAMN07284970	SRR5763453
SAMN07284973	SRR5763452
SAMN07284972	SRR5763451
SAMN07284975	SRR5763450
SAMN07284974	SRR5763449
SAMN07284977	SRR5763448
SAMN07284976	SRR5763447
SAMN07284988	SRR5763446
SAMN07284989	SRR5763445
SAMN17486424	SRR13502631
SAMN17486269	SRR13502952
SAMN17486163	SRR13502697
SAMN17486124	SRR13502740
SAMN17486133	SRR13502730
SAMN17486058	SRR13502362
SAMN17486385	SRR13502334
SAMN17486438	SRR13502904
SAMN17486117	SRR13502748
SAMN17486339	SRR13503177
SAMN17486166	SRR13502694
SAMN17486168	SRR13502692
SAMN17486271	SRR13502950
SAMN17486437	SRR13502905
SAMN17486142	SRR13502720
SAMN17486111	SRR13502755
SAMN17486039	SRR13502411
SAMN17486160	SRR13502701
SAMN17486332	SRR13503184
SAMN17486265	SRR13502956
SAMN17486125	SRR13502739
SAMN17486158	SRR13502703
SAMN17486448	SRR13502893
SAMN17486171	SRR13502689
SAMN17486152	SRR13502709
SAMN17486164	SRR13502696
SAMN17486237	SRR13502987
SAMN17486266	SRR13502955
SAMN17486251	SRR13502972
SAMN17486088	SRR13502780
SAMN17486097	SRR13502770
SAMN17486421	SRR13502635
SAMN17486129	SRR13502735
SAMN17486270	SRR13502951
SAMN17486444	SRR13502897
SAMN17486222	SRR13503031
SAMN17486155	SRR13502706
SAMN17486449	SRR13502892
SAMN17486081	SRR13502788
SAMN17486349	SRR13503166
SAMN17486346	SRR13503169
SAMN17486156	SRR13502705
SAMN11283213	SRR8803243
SAMN11283178	SRR8803242
SAMN11283179	SRR8803241
SAMN11283185	SRR8803240
SAMN11283184	SRR8803239
SAMN11283183	SRR8803238
SAMN11283208	SRR8803237
SAMN11283209	SRR8803236
SAMN11283210	SRR8803235
SAMN11283182	SRR8803234
SAMN11283212	SRR8803233
SAMN11283203	SRR8803232
SAMN11283214	SRR8803231
SAMN11283215	SRR8803230
SAMN11283172	SRR8803229
SAMN11283173	SRR8803228
SAMN11283174	SRR8803227
SAMN11283175	SRR8803226
SAMN11283168	SRR8803225
SAMN11283169	SRR8803224
SAMN11283170	SRR8803223
SAMN11283171	SRR8803222
SAMN11283196	SRR8803221
SAMN11283197	SRR8803220
SAMN11283176	SRR8803219
SAMN11283177	SRR8803218
SAMN11283192	SRR8803217
SAMN11283207	SRR8803216
SAMN11283206	SRR8803215
SAMN11283202	SRR8803214
SAMN11283190	SRR8803213
SAMN11283200	SRR8803212
SAMN11283211	SRR8803211
SAMN11283193	SRR8803210
SAMN11283191	SRR8803209
SAMN11283188	SRR8803208
SAMN11283189	SRR8803207
SAMN11283194	SRR8803206
SAMN11283201	SRR8803205
SAMN11283195	SRR8803204
SAMN11283199	SRR8803203
SAMN11283198	SRR8803202
SAMN11283187	SRR8803201
SAMN11283186	SRR8803200
SAMN11283167	SRR8803199
SAMN11283166	SRR8803198
SAMN11283205	SRR8803197
SAMN11283204	SRR8803196
SAMN11283163	SRR8803195
SAMN11283162	SRR8803194
SAMN11283165	SRR8803193
SAMN11283164	SRR8803192
SAMN11283159	SRR8803191
SAMN11283158	SRR8803190
SAMN11283161	SRR8803189
SAMN11283160	SRR8803188
SAMN11283181	SRR8803187
SAMN11283157	SRR8803186
SAMN11283156	SRR8803185
SAMN11283180	SRR8803184
SAMN11283153	SRR8803183
SAMN11283155	SRR8803181
SAMN11283149	SRR8803179
SAMN11283148	SRR8803178
SAMN11283151	SRR8803177
SAMN11283150	SRR8803176
SAMN11265223	SRR8791407
SAMN11265224	SRR8791406
SAMN11265215	SRR8791405
SAMN11265216	SRR8791404
SAMN11265217	SRR8791403
SAMN11265218	SRR8791402
SAMN11265219	SRR8791401
SAMN11265220	SRR8791400
SAMN11265221	SRR8791399
SAMN11265222	SRR8791398
SAMN11265244	SRR8791397
SAMN11265243	SRR8791396
SAMN11265242	SRR8791395
SAMN11265241	SRR8791394
SAMN11265240	SRR8791393
SAMN11265239	SRR8791392
SAMN11265238	SRR8791391
SAMN11265237	SRR8791390
SAMN11265236	SRR8791389
SAMN11265235	SRR8791388
SAMN11265256	SRR8791387
SAMN11265255	SRR8791386
SAMN11265258	SRR8791385
SAMN11265257	SRR8791384
SAMN11265253	SRR8791383
SAMN11265254	SRR8791382
SAMN11265245	SRR8791381
SAMN11265246	SRR8791380
SAMN11265247	SRR8791379
SAMN11265248	SRR8791378
SAMN11265249	SRR8791377
SAMN11265250	SRR8791376
SAMN11265251	SRR8791375
SAMN11265252	SRR8791374
SAMN11265227	SRR8791373
SAMN11265228	SRR8791372
SAMN11265225	SRR8791371
SAMN11265226	SRR8791370
SAMN11265231	SRR8791369
SAMN11265232	SRR8791368
SAMN11265229	SRR8791367
SAMN11265230	SRR8791366
SAMN11265233	SRR8791365
SAMN11265234	SRR8791364
SAMN08813925	SRR6915106
SAMN08813989	SRR6915222
SAMN08814053	SRR6915092
SAMN08813929	SRR6915149
SAMN08813963	SRR6915108
SAMN08813920	SRR6915199
SAMN08813939	SRR6915168
SAMN08813979	SRR6915134
SAMN08813947	SRR6915117
SAMN08814050	SRR6915202
SAMN08814011	SRR6915145
SAMN08814010	SRR6915144
SAMN08813926	SRR6915169
SAMN08813952	SRR6915200
SAMN08813955	SRR6915111
SAMN08813974	SRR6915186
SAMN08813948	SRR6915172
SAMN08814054	SRR6915217
SAMN08814040	SRR6915194
SAMN08814046	SRR6915191
SAMN08814024	SRR6915164
SAMN08814043	SRR6915100
SAMN08813969	SRR6915175
SAMN08813973	SRR6915131
SAMN08813932	SRR6915167
SAMN08813986	SRR6915227
SAMN08813980	SRR6915225
SAMN08814049	SRR6915187
SAMN08814042	SRR6915116
SAMN08814059	SRR6915165
SAMN08813937	SRR6915126
SAMN08814055	SRR6915113
SAMD00114843	DRR127597
SAMD00114983	DRR127737
SAMD00114829	DRR127583
SAMD00114778	DRR127532
SAMD00114783	DRR127537
SAMD00114781	DRR127535
SAMD00114997	DRR127751
SAMD00115022	DRR127776
SAMD00114950	DRR127704
SAMD00154991	DRR162775
SAMD00114874	DRR127628
SAMD00114994	DRR127748
SAMD00114953	DRR127707
SAMD00114834	DRR127588
SAMD00114734	DRR127488
SAMD00114798	DRR127552
SAMD00115002	DRR127756
SAMD00114895	DRR127649
SAMD00154992	DRR162776
SAMD00114859	DRR127613
SAMD00114862	DRR127616
SAMD00114929	DRR127683
SAMD00114982	DRR127736
SAMD00114842	DRR127596
SAMD00115023	DRR127777
SAMD00114998	DRR127752
SAMD00114977	DRR127731
SAMD00115008	DRR127762
SAMD00114865	DRR127619
SAMN08813998	SRR6915115
SAMN08813968	SRR6915147
SAMN08813965	SRR6915133
SAMN08813978	SRR6915151
SAMN08813946	SRR6915184
SAMN08813959	SRR6915130
SAMN08814021	SRR6915160
SAMN08813997	SRR6915219
SAMN08814028	SRR6915188
SAMN08813967	SRR6915180
SAMN08813942	SRR6915128
SAMN08814000	SRR6915120
SAMN08814030	SRR6915102
SAMN08814039	SRR6915101
SAMN08813994	SRR6915091
SAMN08814032	SRR6915201
SAMN08814038	SRR6915190
SAMN08814023	SRR6915166
SAMN08813999	SRR6915119
SAMN08813938	SRR6915181
SAMN08813961	SRR6915132
SAMN08814003	SRR6915210
SAMN08814022	SRR6915159
SAMN08814029	SRR6915099
SAMN08813922	SRR6915127
SAMN08813957	SRR6915195
SAMN08813940	SRR6915153
SAMN08813930	SRR6915125
SAMN08814034	SRR6915208
SAMN08814001	SRR6915123
SAMN08813924	SRR6915154
SAMN08814037	SRR6915093
SAMN08813958	SRR6915182
SAMN08813971	SRR6915103
SAMN08813951	SRR6915150
SAMN08813966	SRR6915179
SAMN08813956	SRR6915104
SAMN08814031	SRR6915094
SAMN08813921	SRR6915129
SAMN08813975	SRR6915105
SAMN08813936	SRR6915185
SAMN08813954	SRR6915109
SAMN08814017	SRR6915137
SAMN08813960	SRR6915135
SAMN08813931	SRR6915136
SAMN08813928	SRR6915177
SAMN08813934	SRR6915152
SAMN08813993	SRR6915213
SAMN08813991	SRR6915211
SAMN08814051	SRR6915209
SAMN08814026	SRR6915158
SAMN08813949	SRR6915107
SAMN08813945	SRR6915183
SAMN08813935	SRR6915155
SAMN08813996	SRR6915220
SAMN08813995	SRR6915218
SAMN08813941	SRR6915156
SAMN08813982	SRR6915223
SAMN08813944	SRR6915178
SAMD00114813	DRR127567
SAMD00114946	DRR127700
SAMD00114826	DRR127580
SAMD00114765	DRR127519
SAMD00154995	DRR162779
SAMD00114805	DRR127559
SAMD00114892	DRR127646
SAMD00114893	DRR127647
SAMD00114966	DRR127720
SAMD00114915	DRR127669
SAMD00114825	DRR127579
SAMD00115035	DRR127789
SAMD00114920	DRR127674
SAMD00114737	DRR127491
SAMD00114753	DRR127507
SAMD00154994	DRR162778
SAMD00114840	DRR127594
SAMD00114731	DRR127485
SAMD00114964	DRR127718
SAMD00114884	DRR127638
SAMD00114722	DRR127476
SAMD00114724	DRR127478
SAMD00114863	DRR127617
SAMD00114760	DRR127514
SAMD00154993	DRR162777
SAMD00114871	DRR127625
SAMD00114849	DRR127603
SAMD00114763	DRR127517
SAMD00114931	DRR127685
SAMD00114767	DRR127521
SAMD00115000	DRR127754
SAMD00114803	DRR127557
SAMD00114755	DRR127509
SAMD00114954	DRR127708
SAMD00115020	DRR127774
SAMD00114761	DRR127515
SAMD00114912	DRR127666
SAMD00115013	DRR127767
SAMD00114782	DRR127536
SAMD00114727	DRR127481
SAMEA4888521	ERR2784660
SAMEA4888522	ERR2784704
SAMEA4888523	ERR2784748
SAMEA4888524	ERR2784792
SAMEA4888525	ERR2784832
SAMEA4888526	ERR2784836
SAMEA4888527	ERR2784840
SAMEA4888528	ERR2784844
SAMEA4888529	ERR2784848
SAMEA4888530	ERR2784664
SAMEA4888531	ERR2784668
SAMEA4888532	ERR2784672
SAMEA4888533	ERR2784676
SAMEA4888534	ERR2784680
SAMEA4888535	ERR2784684
SAMEA4888536	ERR2784688
SAMEA4888537	ERR2784692
SAMEA4888538	ERR2784696
SAMEA4888539	ERR2784700
SAMEA4888540	ERR2784708
SAMEA4888541	ERR2784712
SAMEA4888542	ERR2784716
SAMEA4888543	ERR2784720
SAMEA4888544	ERR2784724
SAMEA4888545	ERR2784728
SAMEA4888546	ERR2784732
SAMEA4888547	ERR2784736
SAMEA4888548	ERR2784740
SAMEA4888549	ERR2784744
SAMEA4888550	ERR2784752
SAMEA4888551	ERR2784756
SAMEA4888552	ERR2784760
SAMEA4888553	ERR2784764
SAMEA4888554	ERR2784768
SAMEA4888555	ERR2784772
SAMEA4888556	ERR2784776
SAMEA4888557	ERR2784780
SAMEA4888558	ERR2784784
SAMEA4888559	ERR2784788
SAMEA4888560	ERR2784796
SAMEA4888561	ERR2784800
SAMEA4888562	ERR2784804
SAMEA4888563	ERR2784808
SAMEA4888564	ERR2784812
SAMEA4888565	ERR2784816
SAMEA4888566	ERR2784820
SAMEA4888567	ERR2784824
SAMEA4888568	ERR2784828
SAMEA3879547	ERR1293689
SAMEA3879551	ERR1293705
SAMEA3879543	ERR1293673
SAMEA3879565	ERR1293761
SAMEA3879546	ERR1293685
SAMEA3879522	ERR1293588
SAMEA3879600	ERR1293901
SAMEA3879587	ERR1293849
SAMEA3879509	ERR1293536
SAMEA3879607	ERR1293929
SAMEA3879588	ERR1293853
SAMEA3879538	ERR1293653
SAMEA3879542	ERR1293669
SAMEA3879577	ERR1293809
SAMEA3879591	ERR1293865
SAMEA3879552	ERR1293709
SAMEA3879541	ERR1293665
SAMEA3879500	ERR1293500
SAMEA3879532	ERR1293629
SAMEA3879603	ERR1293913
SAMEA3879574	ERR1293797
SAMEA3879561	ERR1293745
SAMEA3879571	ERR1293785
SAMEA3879549	ERR1293697
SAMEA3879530	ERR1293621
SAMEA3879576	ERR1293805
SAMEA3879568	ERR1293773
SAMEA3879525	ERR1293600
SAMEA3879550	ERR1293701
SAMEA3879564	ERR1293757
SAMEA3879533	ERR1293633
SAMEA3879558	ERR1293733
SAMEA3879596	ERR1293885
SAMEA3879537	ERR1293649
SAMEA3879505	ERR1293520
SAMEA3879531	ERR1293625
SAMEA3879510	ERR1293540
SAMEA3879545	ERR1293681
SAMEA3879529	ERR1293617
SAMEA3879567	ERR1293769
SAMEA3879559	ERR1293737
SAMEA3879517	ERR1293568
SAMEA3879581	ERR1293825
SAMEA3879569	ERR1293777
SAMEA3879572	ERR1293789
SAMEA3879602	ERR1293909
SAMEA3879508	ERR1293532
SAMEA3879519	ERR1293576
SAMEA3879527	ERR1293608
SAMEA3879609	ERR1293937
SAMEA3879563	ERR1293753
SAMEA3879520	ERR1293580
SAMEA3879540	ERR1293661
SAMEA3879575	ERR1293801
SAMEA3879583	ERR1293833
SAMEA3879573	ERR1293793
SAMEA3879512	ERR1293548
SAMEA3879521	ERR1293584
SAMEA3879506	ERR1293524
SAMEA3879539	ERR1293657
SAMEA3879557	ERR1293729
SAMEA3879601	ERR1293905
SAMEA3879594	ERR1293877
SAMEA3879544	ERR1293677
SAMEA3879597	ERR1293889
SAMEA3879516	ERR1293564
SAMEA3879586	ERR1293845
SAMEA3879584	ERR1293837
SAMEA3879560	ERR1293741
SAMEA3879534	ERR1293637
SAMEA3879501	ERR1293504
SAMEA3879599	ERR1293897
SAMEA3879582	ERR1293829
SAMEA3879555	ERR1293721
SAMEA3879556	ERR1293725
SAMEA3879548	ERR1293693
SAMEA3879562	ERR1293749
SAMEA3879604	ERR1293917
SAMEA3879578	ERR1293813
SAMEA3879535	ERR1293641
SAMEA3879518	ERR1293572
SAMN08366163	SRR6474292
SAMN08366138	SRR6474214
SAMN08366187	SRR6474228
SAMN08366185	SRR6474226
SAMN08366115	SRR6474305
SAMN08366152	SRR6474254
SAMN08366196	SRR6474316
SAMN08366181	SRR6474230
SAMN08366132	SRR6474208
SAMN08366197	SRR6474315
SAMN08366106	SRR6474222
SAMN08366172	SRR6474282
SAMN08366126	SRR6474245
SAMN08366144	SRR6474271
SAMN08366170	SRR6474297
SAMN08366192	SRR6474312
SAMN08366203	SRR6474256
SAMN08366156	SRR6474250
SAMN08366140	SRR6474206
SAMN08357916	SRR6466627
SAMN08366111	SRR6474301
SAMN08366130	SRR6474237
SAMN08366167	SRR6474288
SAMN08366210	SRR6474265
SAMN08366129	SRR6474236
SAMN08366133	SRR6474211
SAMN08366108	SRR6474224
SAMN08366200	SRR6474308
SAMN08366166	SRR6474291
SAMN08366190	SRR6474235
SAMN08366139	SRR6474207
SAMN08366114	SRR6474298
SAMN08366158	SRR6474248
SAMN08366165	SRR6474290
SAMN08366155	SRR6474251
SAMN08366124	SRR6474239
SAMN08366189	SRR6474234
SAMN08366182	SRR6474231
SAMN08366162	SRR6474295
SAMN08366169	SRR6474296
SAMN08366191	SRR6474313
SAMN08366118	SRR6474302
SAMN08366153	SRR6474253
SAMN08366183	SRR6474232
SAMN08366131	SRR6474209
SAMN08366178	SRR6474280
SAMN08366186	SRR6474227
SAMN08366116	SRR6474304
SAMN08366208	SRR6474261
SAMN08357915	SRR6466626
SAMN08366119	SRR6474307
SAMN08366107	SRR6474225
SAMN08366157	SRR6474249
SAMN08366101	SRR6474219
SAMN08366142	SRR6474269
SAMN08366135	SRR6474213
SAMN08366204	SRR6474257
SAMN08366212	SRR6474276
SAMN08366195	SRR6474317
SAMN08366148	SRR6474275
SAMN08366211	SRR6474277
SAMN08366136	SRR6474212
SAMN08366184	SRR6474233
SAMN08366102	SRR6474218
SAMN08366147	SRR6474274
SAMN08366134	SRR6474210
SAMN08366174	SRR6474284
SAMN08366201	SRR6474258
SAMN08366160	SRR6474246
SAMN08366141	SRR6474268
SAMN08366143	SRR6474270
SAMN08366202	SRR6474259
SAMN08366150	SRR6474267
SAMN08366161	SRR6474294
SAMN08366198	SRR6474314
SAMN08366177	SRR6474281
SAMN08366105	SRR6474223
SAMN08366149	SRR6474266
SAMN08366180	SRR6474286
SAMN08366168	SRR6474289
SAMN08366109	SRR6474217
SAMN08366154	SRR6474252
SAMN08366188	SRR6474229
SAMN08366123	SRR6474238
SAMN08366209	SRR6474264
SAMN08366127	SRR6474242
SAMN08366146	SRR6474273
SAMN08366120	SRR6474306
SAMN08366113	SRR6474299
SAMN08366110	SRR6474216
SAMN08366159	SRR6474247
SAMN08366103	SRR6474221
SAMN08366176	SRR6474278
SAMN08366117	SRR6474303
SAMN08366164	SRR6474293
SAMN08366173	SRR6474285
SAMN08366104	SRR6474220
SAMN08366206	SRR6474263
SAMN08366175	SRR6474279
SAMN08366121	SRR6474240
SAMN08366128	SRR6474243
SAMN08366145	SRR6474272
SAMN08366151	SRR6474255
SAMN08366205	SRR6474262
SAMN08366194	SRR6474310
SAMN06348115	SRR5279302
SAMN06348196	SRR5279221
SAMN06348114	SRR5279303
SAMN06348145	SRR5279272
SAMN06348195	SRR5279222
SAMN06348197	SRR5279220
SAMN06348151	SRR5279266
SAMN06348125	SRR5279292
SAMN06348122	SRR5279295
SAMN06348184	SRR5279233
SAMN06348124	SRR5279293
SAMN06348173	SRR5279244
SAMN06348137	SRR5279280
SAMN06348116	SRR5279301
SAMN06348128	SRR5279289
SAMN06348182	SRR5279235
SAMN06348176	SRR5279241
SAMN06348194	SRR5279223
SAMN06348117	SRR5279300
SAMN06348164	SRR5279253
SAMN06348123	SRR5279294
SAMN06348165	SRR5279252
SAMN06348119	SRR5279298
SAMN06348156	SRR5279261
SAMN06348113	SRR5279304
SAMN06348154	SRR5279263
SAMN06348172	SRR5279245
SAMN06348118	SRR5279299
SAMN06348178	SRR5279239
SAMN06348185	SRR5279232
SAMN06348104	SRR5279313
SAMN06348143	SRR5279274
SAMN06348160	SRR5279257
SAMN06348107	SRR5279310
SAMN06348167	SRR5279250
SAMN06348121	SRR5279296
SAMN06348189	SRR5279228
SAMN06348108	SRR5279309
SAMN06348144	SRR5279273
SAMN06348126	SRR5279291
SAMN06348183	SRR5279234
SAMN06348112	SRR5279305
SAMN06348200	SRR5279217
SAMN06348191	SRR5279226
SAMN06348174	SRR5279243
SAMN06348170	SRR5279247
SAMN06348135	SRR5279282
SAMN06348187	SRR5279230
SAMN06348192	SRR5279225
SAMN06348181	SRR5279236
SAMN06348175	SRR5279242
SAMN06348133	SRR5279284
SAMN06348186	SRR5279231
SAMN06348199	SRR5279218
SAMN06348146	SRR5279271
SAMN06348161	SRR5279256
SAMN06348159	SRR5279258
SAMN06348171	SRR5279246
SAMN06348132	SRR5279285
SAMN06348157	SRR5279260
SAMN06348166	SRR5279251
SAMN06348198	SRR5279219
SAMN06348140	SRR5279277
SAMN06348111	SRR5279306
SAMN06348149	SRR5279268
SAMN06348127	SRR5279290
SAMN06348120	SRR5279297
SAMN06348179	SRR5279238
SAMN06348110	SRR5279307
SAMN06348162	SRR5279255
SAMN06348168	SRR5279249
SAMN06348150	SRR5279267
SAMN06348136	SRR5279281
SAMN06348129	SRR5279288
SAMN06348158	SRR5279259
SAMN06348138	SRR5279279
SAMN06348190	SRR5279227
SAMN06348180	SRR5279237
SAMN06348147	SRR5279270
SAMN06348148	SRR5279269
SAMN06348141	SRR5279276
SAMN06348169	SRR5279248
SAMN06348188	SRR5279229
SAMN06348131	SRR5279286
SAMN06348142	SRR5279275
SAMN06348134	SRR5279283
SAMN06348130	SRR5279287
SAMN06348105	SRR5279312
SAMN06348139	SRR5279278
SAMN06348152	SRR5279265
SAMN06348109	SRR5279308
SAMN06348163	SRR5279254
SAMN06348193	SRR5279224
SAMN06348155	SRR5279262
SAMN06348177	SRR5279240
SAMN08382846	SRR6504918
SAMN08382847	SRR6504904
SAMN08382843	SRR6504903
SAMN08382848	SRR6504900
SAMN08382842	SRR6504899
SAMN08382834	SRR6504888
SAMN08382840	SRR6504886
SAMN08382839	SRR6504885
SAMN08382838	SRR6504884
SAMN08382837	SRR6504883
SAMN08382845	SRR6504881
SAMN08382844	SRR6504878
SAMN08382836	SRR6504876
SAMN08382835	SRR6504873
SAMN08382841	SRR6504845
SAMN08382801	SRR6504921
SAMN08382802	SRR6504920
SAMN08382795	SRR6504917
SAMN08382796	SRR6504916
SAMN08382793	SRR6504915
SAMN08382794	SRR6504914
SAMN08382797	SRR6504911
SAMN08382798	SRR6504910
SAMN08382814	SRR6504898
SAMN08382816	SRR6504896
SAMN08382815	SRR6504895
SAMN08382818	SRR6504894
SAMN08382817	SRR6504893
SAMN08382820	SRR6504892
SAMN08382819	SRR6504891
SAMN08382822	SRR6504890
SAMN08382821	SRR6504889
SAMN08382833	SRR6504887
SAMN08382799	SRR6504880
SAMN08382800	SRR6504877
SAMN08382811	SRR6504870
SAMN08382812	SRR6504869
SAMN08382803	SRR6504866
SAMN08382804	SRR6504865
SAMN08382805	SRR6504864
SAMN08382806	SRR6504863
SAMN08382807	SRR6504862
SAMN08382808	SRR6504861
SAMN08382809	SRR6504860
SAMN08382810	SRR6504859
SAMN08382825	SRR6504858
SAMN08382826	SRR6504857
SAMN08382823	SRR6504856
SAMN08382824	SRR6504855
SAMN08382829	SRR6504854
SAMN08382830	SRR6504853
SAMN08382827	SRR6504852
SAMN08382828	SRR6504851
SAMN08382831	SRR6504848
SAMN08382832	SRR6504847
SAMN08382872	SRR6504923
SAMN08382873	SRR6504922
SAMN08382853	SRR6504919
SAMN08382850	SRR6504913
SAMN08382857	SRR6504912
SAMN08382871	SRR6504909
SAMN08382855	SRR6504908
SAMN08382861	SRR6504907
SAMN08382866	SRR6504906
SAMN08382870	SRR6504905
SAMN08382856	SRR6504902
SAMN08382849	SRR6504882
SAMN08382867	SRR6504879
SAMN08382862	SRR6504875
SAMN08382864	SRR6504874
SAMN08382868	SRR6504872
SAMN08382860	SRR6504871
SAMN08382859	SRR6504868
SAMN08382854	SRR6504867
SAMN08382869	SRR6504850
SAMN08382858	SRR6504849
SAMN08382851	SRR6504846
SAMN08382863	SRR6504844
SAMN08382852	SRR6504843
SAMEA4817922	ERR2726445
SAMEA4817940	ERR2726472
SAMEA4817933	ERR2726459
SAMEA4817947	ERR2726485
SAMEA4817941	ERR2726473
SAMEA4817913	ERR2726433
SAMEA4817905	ERR2726422
SAMEA4817909	ERR2726429
SAMEA4817904	ERR2726421
SAMEA4817954	ERR2726498
SAMEA4817914	ERR2726434
SAMEA4817896	ERR2726407
SAMEA4817935	ERR2726461
SAMEA4817897	ERR2726408
SAMEA4817949	ERR2726487
SAMEA4817934	ERR2726460
SAMEA4817895	ERR2726406
SAMEA4817958	ERR2726502
SAMEA4817956	ERR2726500
SAMEA4817955	ERR2726499
SAMEA4817902	ERR2726419
SAMEA4817952	ERR2726493
SAMEA4817929	ERR2726452
SAMEA4817928	ERR2726451
SAMEA4817924	ERR2726447
SAMEA4817972	ERR2726531
SAMEA4817948	ERR2726486
SAMEA4817962	ERR2726506
SAMEA4817961	ERR2726505
SAMEA4817932	ERR2726458
SAMEA4817908	ERR2726428
SAMEA4817973	ERR2726532
SAMEA4817921	ERR2726444
SAMEA4817966	ERR2726516
SAMEA4817953	ERR2726497
SAMEA4817900	ERR2726414
SAMEA4817957	ERR2726501
SAMEA4817930	ERR2726456
SAMEA4817959	ERR2726503
SAMEA4817937	ERR2726466
SAMEA4817968	ERR2726521
SAMEA4817938	ERR2726470
SAMEA4817944	ERR2726479
SAMEA4817917	ERR2726440
SAMEA4817899	ERR2726410
SAMEA4817906	ERR2726426
SAMEA4817971	ERR2726530
SAMEA4817969	ERR2726525
SAMEA4817901	ERR2726418
SAMEA4817945	ERR2726483
SAMEA4817963	ERR2726510
SAMEA4817950	ERR2726488
SAMEA4817925	ERR2726448
SAMEA4817946	ERR2726484
SAMEA4817951	ERR2726492
SAMEA3449421	ERR912196
SAMEA3449379	ERR912184
SAMEA3449248	ERR912053
SAMEA3449292	ERR912097
SAMEA3449360	ERR912165
SAMEA3449221	ERR912026
SAMEA3449149	ERR911954
SAMEA3449177	ERR911982
SAMEA3449369	ERR912174
SAMEA3449287	ERR912092
SAMEA3449355	ERR912160
SAMEA3449198	ERR912003
SAMEA3449300	ERR912105
SAMEA3449273	ERR912078
SAMEA3449278	ERR912083
SAMEA3449179	ERR911984
SAMEA3449260	ERR912065
SAMEA3449210	ERR912015
SAMEA3449185	ERR911990
SAMEA3449375	ERR912180
SAMEA3449328	ERR912133
SAMEA3449211	ERR912016
SAMEA3449361	ERR912166
SAMEA3449279	ERR912084
SAMEA3449333	ERR912138
SAMEA3449368	ERR912173
SAMEA3449283	ERR912088
SAMEA3449181	ERR911986
SAMEA3449269	ERR912074
SAMEA3449212	ERR912017
SAMEA3449208	ERR912013
SAMEA3449301	ERR912106
SAMEA3449320	ERR912125
SAMEA3449186	ERR911991
SAMEA3449354	ERR912159
SAMEA3449276	ERR912081
SAMEA3449271	ERR912076
SAMEA3449317	ERR912122
SAMEA3449209	ERR912014
SAMEA3449304	ERR912109
SAMEA3449357	ERR912162
SAMEA3449342	ERR912147
SAMEA3449195	ERR912000
SAMEA3449284	ERR912089
SAMEA3449326	ERR912131
SAMEA3449366	ERR912171
SAMEA3449345	ERR912150
SAMEA3449265	ERR912070
SAMEA3449347	ERR912152
SAMEA3449319	ERR912124
SAMEA3449370	ERR912175
SAMEA3449282	ERR912087
SAMEA3449378	ERR912183
SAMEA3449277	ERR912082
SAMEA3449372	ERR912177
SAMEA3449166	ERR911971
SAMEA3449160	ERR911965
SAMEA3449171	ERR911976
SAMEA3449324	ERR912129
